796	1039	4
843	385	3
896	422	3
511	678	2
913	83	4
447	132	4
896	380	2
482	294	4
334	419	3
738	82	5
843	229	3
551	1118	5
62	276	5
420	286	4
650	601	3
864	127	4
424	258	2
854	1028	2
698	526	2
181	1242	1
561	629	3
896	655	4
903	427	5
626	879	1
847	482	2
664	724	3
655	1144	3
636	25	5
422	271	3
821	389	5
854	756	3
886	405	3
768	597	2
436	592	3
893	476	3
562	550	4
887	501	4
796	209	3
938	260	4
202	179	1
943	406	3
828	748	2
247	258	5
588	692	4
862	467	4
417	66	3
551	760	3
537	715	4
894	1	4
542	744	2
751	481	4
773	1170	3
94	1065	4
881	417	2
426	641	4
274	1163	2
804	162	2
727	474	3
796	1511	3
707	847	5
506	484	4
931	355	2
8	566	3
44	432	5
749	485	4
870	100	4
929	22	5
26	515	4
774	250	3
460	13	3
838	9	4
755	538	4
923	1012	5
551	211	5
597	825	5
177	42	4
645	92	3
930	137	2
929	56	4
871	181	3
782	1292	3
862	98	5
1	13	5
809	333	3
875	32	5
373	190	5
880	1134	5
457	160	4
916	237	3
153	322	3
904	762	2
938	323	3
622	198	4
622	431	5
501	276	4
891	148	5
932	385	2
933	144	4
870	124	4
60	228	4
747	47	5
588	286	4
561	176	4
655	471	3
878	497	2
897	1033	4
859	288	4
881	132	3
117	1059	3
715	629	2
910	9	4
555	301	4
698	498	4
653	482	2
450	69	4
406	1079	2
846	87	4
176	345	5
838	83	5
942	79	5
33	288	4
840	181	3
717	1011	4
868	755	4
456	1421	3
177	238	3
898	327	5
860	517	4
385	23	5
870	574	1
363	384	1
645	56	3
227	15	4
923	628	4
753	653	4
932	427	4
880	109	4
533	28	4
690	636	4
780	174	5
887	419	2
16	33	2
936	455	3
425	258	2
921	820	3
625	165	3
145	333	2
318	167	4
926	302	4
912	653	3
508	79	2
389	209	4
16	410	5
925	816	3
865	475	4
617	302	4
928	48	5
933	840	3
933	167	2
881	420	3
360	471	4
862	498	4
504	401	2
622	226	4
661	195	5
933	94	1
897	65	4
918	664	4
921	1028	4
689	358	4
843	168	3
222	230	4
903	763	5
740	271	2
158	294	1
66	300	5
907	1016	5
825	409	3
622	1228	1
872	546	4
343	1047	1
405	738	1
848	127	3
643	187	4
499	519	3
937	295	4
813	263	3
815	403	4
859	118	3
178	269	4
21	286	3
254	200	3
754	286	3
851	1014	3
690	642	3
867	69	2
816	264	4
771	172	4
636	760	5
707	167	2
796	778	4
772	328	5
627	23	4
766	497	3
847	89	2
896	24	4
777	135	3
837	1009	5
724	895	4
90	135	5
387	12	5
774	214	3
929	433	2
496	1091	1
145	1279	1
401	88	4
734	164	3
919	879	3
764	633	5
313	79	5
425	455	2
234	1010	2
790	183	4
919	875	1
537	340	4
792	15	4
710	286	4
419	69	4
621	82	5
748	408	5
499	1483	1
916	144	3
719	98	5
12	69	5
908	515	4
545	451	3
897	866	5
810	342	5
686	50	4
894	290	2
605	333	4
13	336	2
629	435	4
796	685	4
892	98	5
636	235	4
932	162	4
896	420	4
213	924	4
749	298	4
807	515	4
466	679	3
344	496	4
942	705	4
941	763	3
805	258	3
883	785	3
752	332	4
326	523	4
880	1014	4
846	215	5
688	879	5
880	1224	3
878	136	4
344	319	1
870	198	4
218	98	5
643	956	4
752	752	3
171	326	2
695	333	2
883	173	4
394	549	4
455	172	4
795	50	3
892	568	4
608	197	5
848	197	5
266	100	5
749	821	3
846	515	5
388	200	5
883	304	3
600	568	4
891	118	4
500	846	3
513	763	3
599	1	4
663	864	3
436	425	4
326	519	5
470	327	3
889	405	2
456	793	3
716	72	3
72	106	4
373	465	4
44	190	5
833	13	2
800	121	4
908	482	3
711	161	4
655	372	3
394	627	5
727	25	3
863	336	2
724	351	1
934	498	3
751	739	3
561	25	2
221	117	4
899	357	4
436	11	5
928	172	5
293	410	2
612	25	3
160	325	3
804	646	4
916	425	5
267	12	5
647	202	4
771	694	3
798	801	3
932	1411	4
872	1376	2
374	925	3
704	197	5
864	49	3
523	1036	4
829	20	3
509	181	4
13	813	1
766	968	4
877	98	5
727	679	5
650	642	3
342	514	5
778	35	1
293	238	4
458	515	4
943	2	5
614	1142	3
862	1009	4
638	226	5
764	7	4
272	134	5
918	529	3
887	143	5
95	462	4
840	637	3
881	520	5
883	550	3
894	960	5
936	221	4
887	115	5
642	393	5
880	556	3
549	323	2
152	660	5
833	76	2
201	508	4
833	197	3
666	69	3
910	1	4
730	151	4
932	165	4
826	651	4
293	820	2
868	82	2
757	145	3
591	110	2
642	191	4
823	143	4
916	188	3
682	1019	5
782	245	4
782	1254	3
592	688	1
661	180	5
721	876	3
323	156	5
94	997	4
923	129	5
250	202	4
454	602	2
795	203	3
816	271	4
116	127	5
492	699	3
193	347	4
782	1088	2
776	657	3
896	183	4
840	89	5
501	544	4
825	866	4
627	690	5
905	879	3
13	882	3
807	50	5
916	566	3
527	318	3
12	127	4
708	289	4
796	559	3
398	483	5
592	1142	5
393	9	4
788	135	3
328	715	2
627	89	5
907	71	5
894	93	4
374	823	1
886	117	2
374	181	3
826	210	5
910	25	3
508	186	3
901	210	4
927	374	4
659	79	4
898	272	4
920	288	3
766	530	4
328	167	3
591	603	5
813	270	5
915	752	3
834	287	2
833	298	5
932	478	4
936	410	3
896	68	3
892	129	3
183	50	2
938	1254	1
911	443	4
727	128	4
939	9	5
706	117	4
884	462	4
870	693	4
892	419	3
860	307	3
854	249	3
880	147	4
930	1048	2
896	402	4
872	930	3
890	162	4
936	6	5
707	507	5
830	134	3
670	1299	4
864	559	4
805	810	2
878	702	1
870	9	5
896	274	2
591	283	4
506	12	5
655	61	3
482	258	2
882	1116	4
899	684	3
782	1670	3
722	696	4
931	315	5
658	919	2
774	597	2
244	193	4
588	216	5
786	484	4
660	257	4
788	736	3
435	55	5
943	194	5
864	194	4
881	25	3
537	980	3
881	515	4
763	317	3
706	24	3
430	303	4
489	879	5
590	137	5
806	226	3
676	286	4
889	294	3
38	768	5
587	988	2
758	640	5
387	568	2
871	1430	3
716	489	4
661	471	4
829	1	4
922	51	4
95	631	4
650	258	3
844	222	3
719	402	4
748	4	4
249	844	5
643	357	5
680	151	5
450	366	3
711	306	5
425	50	5
781	172	5
903	1142	5
673	898	3
940	516	4
844	919	3
425	27	3
457	208	4
864	678	4
659	655	4
883	955	5
929	423	4
839	864	3
790	80	2
539	163	4
714	9	3
405	1529	1
759	24	3
723	178	3
827	938	3
330	82	4
92	597	2
711	200	4
940	302	4
807	393	4
497	926	2
592	518	5
804	642	3
238	237	3
733	297	3
846	213	3
924	427	4
560	22	2
705	377	4
898	315	5
659	1044	4
428	310	4
766	71	3
429	936	4
711	387	4
907	313	5
551	143	4
330	468	5
887	142	1
889	433	4
213	288	4
933	210	3
882	1052	2
393	315	5
422	323	3
851	332	1
429	177	4
940	651	4
731	494	3
541	623	3
496	206	4
868	114	5
806	231	3
904	202	2
940	269	4
656	300	2
796	8	5
878	515	4
622	725	3
766	1050	3
632	203	3
567	83	4
823	42	4
865	1240	5
892	184	4
224	729	3
273	896	4
938	508	4
446	300	3
840	756	4
716	168	5
804	182	4
781	134	5
896	128	4
479	647	5
933	665	1
902	326	3
870	382	3
798	734	3
527	134	5
885	99	4
883	1005	5
883	778	4
782	256	2
790	203	4
815	121	2
825	844	2
840	501	4
499	258	2
904	603	4
435	818	2
929	205	4
933	186	4
871	82	3
916	568	4
592	282	4
764	531	5
863	286	5
880	384	3
655	111	2
899	603	4
878	584	4
871	331	3
567	489	5
655	357	4
870	196	3
114	172	5
883	204	4
181	370	2
852	264	3
758	61	3
601	387	3
537	173	4
713	690	1
870	477	4
883	12	4
506	85	3
940	100	3
883	285	5
256	21	4
405	170	1
737	160	4
756	983	2
678	300	4
846	802	2
884	1018	2
749	546	3
855	475	4
633	654	3
622	172	5
554	77	4
851	176	4
125	763	3
121	315	4
886	693	4
572	813	4
505	82	4
435	235	4
923	713	5
624	282	4
405	1573	1
709	540	3
844	421	4
472	208	5
663	13	3
346	226	3
788	528	5
450	1518	4
27	1017	4
790	475	3
846	432	3
897	402	5
280	411	3
919	250	3
904	794	4
417	1411	3
25	177	3
795	405	1
851	689	3
715	233	3
892	487	5
222	223	4
753	187	3
868	1188	1
620	1091	4
903	79	4
665	931	3
809	315	5
758	419	4
561	925	3
862	559	4
911	153	5
533	44	4
939	280	5
868	317	5
749	139	4
627	276	2
934	213	4
663	1067	3
766	132	4
786	50	4
548	98	5
267	89	5
788	172	3
593	179	5
479	15	3
653	232	2
453	67	4
870	710	3
933	56	5
634	225	3
864	81	3
7	317	4
881	229	4
94	721	2
927	278	1
934	99	3
897	40	3
529	689	2
707	504	1
937	50	5
887	50	5
778	246	2
854	175	4
159	597	5
308	1118	4
773	251	3
868	550	4
254	135	5
217	825	3
484	161	4
643	234	4
629	200	4
450	405	4
494	127	5
751	99	4
738	197	4
829	258	3
663	948	4
788	662	4
276	469	4
524	1184	3
916	535	3
398	662	2
73	514	4
854	168	4
529	260	4
429	562	2
795	39	4
445	879	2
880	1217	3
704	100	4
882	99	5
162	28	4
430	298	3
201	45	2
906	286	5
74	300	3
862	678	4
181	287	2
889	83	4
524	418	1
63	294	2
226	23	3
144	183	4
919	334	4
917	248	4
395	288	2
825	25	4
883	430	5
880	1244	3
342	1011	3
430	297	4
670	419	4
833	645	3
72	770	4
756	222	2
738	930	3
343	735	5
452	71	3
782	1257	1
392	875	3
646	323	3
655	603	4
894	276	5
663	984	3
738	1	5
709	65	2
938	456	1
901	1	5
329	322	3
815	837	5
933	735	3
617	854	1
934	732	5
405	466	1
642	812	4
504	739	3
887	13	1
932	77	2
892	64	4
778	405	3
437	248	2
804	504	3
883	584	3
721	204	5
794	137	5
796	245	3
894	268	3
429	300	3
831	688	1
553	527	3
250	159	4
851	310	5
60	141	3
586	56	5
798	1503	3
244	1012	2
582	313	5
833	448	3
570	340	3
788	230	3
833	980	3
320	51	5
529	300	4
911	451	2
753	316	4
892	1091	2
505	648	4
38	413	1
650	639	3
849	118	5
703	926	4
793	222	3
178	223	4
522	180	5
571	181	4
853	880	5
936	235	3
922	576	4
796	216	5
749	226	4
846	778	4
234	843	2
864	164	4
293	73	2
314	568	5
823	503	5
846	497	5
506	455	3
867	191	5
630	568	4
537	499	3
252	124	5
921	400	4
882	411	3
297	659	4
710	100	4
267	959	3
378	82	4
877	52	4
886	180	5
486	281	3
932	1116	4
75	866	2
577	22	5
399	919	2
880	401	3
892	238	4
660	523	3
913	100	3
85	663	5
546	892	4
620	588	5
457	252	4
932	447	3
378	204	4
918	72	1
715	713	4
629	326	3
908	79	4
244	56	5
299	510	5
416	926	2
608	234	5
805	645	5
919	304	4
665	237	3
761	282	4
588	151	4
775	315	5
314	1048	4
690	127	4
293	66	2
746	174	5
886	58	4
443	948	1
617	200	5
234	768	2
450	415	3
537	953	3
903	240	4
787	691	4
493	959	2
234	699	3
783	294	3
666	50	3
877	463	4
675	223	1
230	10	3
524	493	4
860	287	3
666	100	4
450	232	4
719	294	2
295	941	4
648	286	1
868	207	3
416	1136	4
416	624	3
429	583	3
758	43	3
932	470	3
748	79	4
468	143	5
448	288	1
459	1014	1
269	673	4
717	1051	3
816	678	4
43	143	4
872	294	3
846	99	4
693	228	2
670	161	2
328	481	3
470	742	4
916	58	5
756	88	1
863	348	2
374	732	4
661	298	3
405	1090	1
349	459	4
535	135	3
679	111	3
877	155	2
296	659	5
551	33	5
790	168	4
843	197	2
833	467	2
939	680	2
159	15	5
833	230	1
751	738	4
896	51	2
327	250	2
303	1209	2
594	276	3
790	283	2
246	175	4
933	411	2
643	172	5
591	511	3
201	33	4
889	147	3
592	591	4
6	237	2
425	684	2
655	1448	3
268	449	2
41	514	4
130	203	4
435	10	5
7	164	5
757	1014	3
880	731	4
90	491	4
536	95	5
445	1378	2
362	678	2
695	302	4
407	189	4
889	124	4
538	58	4
621	62	4
858	754	4
664	525	4
846	212	5
479	200	5
910	124	3
825	1051	4
591	4	4
887	471	3
747	1041	4
330	627	5
936	244	4
286	183	4
859	410	4
422	234	4
872	717	4
679	751	5
835	514	3
941	298	5
378	728	3
14	524	5
682	48	4
748	300	4
877	531	5
635	742	3
567	303	3
727	147	3
463	286	4
382	252	2
846	181	5
846	271	5
174	98	5
429	11	4
921	762	2
664	317	3
694	241	3
892	760	3
870	713	4
815	659	5
539	215	4
940	709	5
918	1639	5
830	399	5
435	79	4
757	188	3
586	551	2
514	268	4
727	366	3
918	1195	4
851	597	4
897	290	4
435	155	3
267	181	5
222	465	2
296	462	4
543	47	3
807	484	4
790	568	3
919	148	3
774	674	2
799	331	4
224	526	4
92	108	2
455	744	3
721	237	3
892	525	5
588	50	5
881	580	5
666	129	4
588	403	3
201	737	2
582	473	3
919	82	5
405	621	1
885	188	3
606	1011	3
671	654	3
916	117	2
851	1051	2
618	1163	2
741	216	4
878	485	3
846	182	5
705	117	5
786	188	5
890	663	4
585	286	4
657	508	4
318	941	4
885	393	3
239	179	5
745	302	4
803	264	2
615	14	5
889	239	4
880	96	4
731	202	5
397	591	4
474	126	4
884	638	4
883	338	4
849	207	5
648	151	2
472	603	5
588	720	4
767	648	4
864	625	4
939	591	5
413	100	4
885	111	4
398	283	3
270	118	3
916	674	3
886	265	4
864	563	3
784	260	4
435	953	3
886	15	3
599	866	2
886	659	4
776	679	4
200	465	4
676	483	4
682	1228	1
897	121	5
880	761	4
43	731	4
449	213	3
643	82	3
529	690	3
896	1045	3
935	282	4
592	99	5
768	274	3
804	951	3
289	109	3
655	1311	3
794	273	4
697	263	1
815	190	5
889	919	5
868	547	3
795	1	4
660	182	2
503	185	5
727	399	3
380	1101	4
345	210	4
189	185	5
892	62	4
862	483	5
497	42	4
716	234	5
828	288	3
880	24	3
831	271	2
758	616	4
796	43	4
942	265	5
659	1021	5
932	600	2
886	92	3
833	47	5
491	493	4
115	100	5
886	959	3
634	845	3
588	234	5
121	11	2
883	863	3
80	887	4
201	705	3
795	10	4
943	1044	3
793	3	4
545	684	4
311	781	2
889	258	4
665	121	2
933	166	3
633	195	4
347	260	1
910	118	3
416	330	3
754	1197	3
747	644	5
13	778	3
757	449	3
535	504	3
938	597	3
634	245	3
710	420	4
393	586	3
181	1341	1
209	293	4
617	671	4
880	588	4
741	178	5
312	484	5
843	1	3
655	93	3
118	234	5
897	235	3
532	98	5
934	1411	4
814	667	2
294	255	3
782	880	4
763	1180	2
488	134	2
524	429	2
707	462	4
895	294	4
145	249	4
818	258	4
901	423	4
853	340	1
758	433	5
758	447	4
180	181	2
541	709	5
654	223	4
860	712	3
880	248	4
487	178	5
830	49	5
887	378	5
46	262	5
842	340	5
918	168	3
880	234	5
540	147	3
655	1388	3
823	52	3
239	1065	5
815	1133	3
648	527	4
592	1166	3
528	250	3
864	232	4
841	1294	5
26	936	4
796	64	4
887	1013	4
145	218	3
901	151	3
918	196	3
727	1185	1
758	293	3
942	310	4
601	195	3
44	181	4
567	56	4
889	385	3
326	131	2
932	487	3
734	821	2
885	420	4
743	340	3
654	12	5
868	429	2
774	566	2
532	840	4
299	49	4
534	282	5
513	121	5
788	62	3
716	708	4
940	258	5
38	627	5
827	332	3
596	50	5
682	721	4
533	451	2
894	875	3
383	528	4
682	180	3
537	1011	3
892	418	4
265	273	5
894	961	4
225	478	5
642	928	5
938	288	5
401	482	4
805	191	4
402	408	5
815	133	5
833	378	3
514	87	5
559	521	2
774	743	1
561	709	3
324	508	5
880	930	2
916	125	3
409	79	4
790	258	3
938	225	4
693	566	2
919	315	3
776	603	4
796	1032	3
804	413	4
506	196	4
924	200	4
880	81	4
725	748	4
375	1046	2
836	900	2
846	381	4
934	163	4
919	28	4
899	179	2
795	72	3
653	1136	2
579	523	3
917	751	2
888	111	4
405	665	1
870	690	2
634	696	4
180	655	5
758	66	3
757	931	2
846	638	4
537	591	3
383	124	4
747	517	5
871	182	5
243	77	3
686	22	5
922	258	4
646	880	3
48	193	2
532	864	4
653	620	3
533	508	4
608	514	5
922	67	3
855	510	4
111	304	4
719	300	2
635	333	5
894	536	5
406	210	5
546	665	2
903	684	3
865	473	3
634	1162	1
569	333	3
64	496	5
894	736	4
151	173	5
548	293	4
307	269	4
892	194	4
280	318	5
74	358	2
780	4	3
889	203	2
728	323	3
864	258	5
862	196	5
33	300	4
878	923	3
938	1061	4
890	194	5
747	174	5
447	762	3
642	432	2
583	195	4
669	195	2
751	204	4
95	648	3
866	896	2
851	818	2
805	597	3
847	419	3
823	231	3
236	521	3
823	128	2
478	204	4
497	928	3
608	340	4
542	22	3
894	1005	5
901	636	2
811	988	4
678	277	3
151	28	4
677	740	1
743	408	4
532	1240	2
916	168	4
890	484	3
758	96	5
877	690	4
799	321	4
672	181	3
639	949	3
881	409	4
766	375	2
190	24	3
936	3	4
539	56	2
766	609	3
757	164	3
296	696	4
398	97	4
932	205	5
935	9	1
747	653	5
892	659	4
181	544	1
878	64	5
903	154	4
891	924	5
391	98	4
393	652	3
121	458	1
883	275	4
921	1051	3
194	199	4
898	312	2
64	347	3
648	576	4
776	444	2
877	302	2
807	998	3
398	135	3
471	1219	4
824	259	4
738	225	3
429	796	3
102	1	3
407	219	4
498	337	4
343	1117	3
774	530	5
100	751	4
819	177	4
787	313	5
828	475	4
921	1287	1
778	216	3
880	1017	3
683	354	3
930	106	4
13	515	2
465	836	3
769	1093	3
746	720	3
880	470	4
466	241	5
868	327	4
882	199	5
327	183	3
864	235	5
913	596	1
796	486	5
523	1121	5
363	301	3
770	268	5
907	50	4
543	796	3
378	660	4
872	290	2
840	175	4
100	271	3
860	321	3
745	9	4
646	1313	3
943	31	4
903	87	4
787	286	3
89	173	5
932	195	4
697	9	4
406	294	3
916	971	4
424	300	2
504	168	5
148	173	5
13	9	3
903	60	4
523	531	5
682	27	3
642	208	5
681	292	4
911	374	1
429	80	3
936	121	4
938	1152	3
880	310	3
650	257	3
889	651	4
916	569	2
916	97	4
275	679	3
234	447	3
919	294	3
561	928	2
916	1101	4
94	226	2
807	543	2
684	83	5
854	411	2
669	111	4
912	661	2
919	271	4
312	429	5
927	11	5
408	751	4
848	153	5
895	742	4
883	13	4
942	750	4
922	204	3
261	596	2
872	284	3
158	70	4
901	1047	3
618	483	5
894	277	4
921	194	3
934	420	4
899	181	3
318	1030	2
894	212	5
843	143	2
896	179	2
141	1040	3
746	68	4
582	294	1
833	517	2
632	468	3
693	654	3
805	141	2
941	408	5
563	220	4
774	97	2
796	387	3
313	559	3
864	665	3
881	542	1
157	1016	5
738	211	3
901	451	4
913	531	2
835	485	5
593	393	4
99	329	4
848	484	5
913	474	5
881	186	3
456	109	3
214	518	3
663	1059	2
933	50	4
293	712	2
894	125	3
784	346	4
917	696	5
596	286	4
882	820	3
642	660	3
894	19	4
927	535	3
836	523	5
598	300	4
831	750	4
569	546	3
506	692	4
683	315	4
754	340	2
541	95	4
905	301	4
722	866	4
894	198	4
881	582	1
738	109	4
256	829	4
409	83	3
474	9	5
782	890	1
937	19	1
629	699	3
374	88	3
933	578	1
796	342	5
883	10	5
916	193	4
840	615	5
892	484	5
742	284	3
798	694	3
763	515	4
208	781	3
455	258	5
79	763	5
932	148	2
776	524	5
655	137	4
882	151	5
880	1185	1
378	1168	3
932	189	5
896	29	2
175	98	5
773	541	1
843	170	1
456	14	5
933	184	1
894	190	5
514	222	4
932	530	4
756	66	4
591	194	4
918	855	5
825	597	5
774	1215	1
892	70	4
848	528	3
918	153	1
588	100	1
576	7	5
840	609	4
938	148	3
641	558	5
840	855	4
894	303	4
615	666	2
815	168	3
640	175	5
882	121	4
303	259	3
206	326	1
907	25	5
645	48	4
859	1008	4
297	1136	3
865	744	4
694	72	4
894	978	3
303	81	4
267	1035	4
916	79	3
712	946	4
625	197	5
7	309	3
938	7	4
568	430	3
643	58	4
795	17	2
343	715	5
771	164	2
820	286	4
757	1	4
882	258	3
834	148	4
788	399	3
655	298	4
932	134	4
642	40	4
727	1250	1
892	69	5
24	699	3
848	134	5
914	1259	1
835	135	5
747	129	5
733	116	4
334	1011	4
677	908	4
503	8	5
930	523	2
910	254	1
913	419	5
890	179	5
22	998	1
752	995	4
777	692	5
790	582	3
846	521	3
588	111	1
790	275	4
561	588	2
146	342	1
880	381	4
716	385	1
758	12	5
933	627	2
551	727	5
716	631	5
669	654	5
500	82	4
427	334	5
838	69	4
930	1	3
458	1335	1
872	682	3
715	1188	2
916	250	4
710	173	3
313	235	3
847	1031	2
290	64	4
847	820	1
929	135	5
276	293	4
795	68	3
916	541	2
933	38	2
221	423	2
880	127	5
934	428	4
371	204	5
643	202	3
459	275	4
935	597	4
660	298	2
342	324	1
881	495	5
886	132	3
422	7	3
923	293	4
834	300	3
207	1170	2
218	431	3
708	1049	2
94	690	4
561	385	2
655	889	3
288	100	5
834	181	5
532	660	4
497	1041	3
683	914	2
932	616	5
883	385	1
464	50	4
916	161	3
927	111	4
916	387	4
617	192	5
708	676	3
488	31	4
435	169	5
59	143	1
290	357	3
841	325	3
181	1352	1
663	319	1
738	528	4
112	315	5
881	1228	3
645	46	5
935	300	4
670	483	5
26	282	4
826	82	3
936	1335	4
435	627	3
931	126	4
805	169	4
870	197	5
149	333	1
411	194	5
887	305	5
896	637	2
664	134	5
89	405	3
592	558	5
671	526	2
560	275	4
943	231	2
216	833	2
605	934	4
930	116	5
830	88	4
911	465	5
843	74	2
880	1188	2
865	685	3
445	271	1
804	448	3
793	106	3
727	98	4
537	518	4
910	174	5
886	566	3
276	1273	2
642	1058	3
838	255	4
711	727	4
865	108	1
803	538	4
836	324	4
655	1118	3
95	50	5
561	651	3
648	220	3
846	63	3
868	378	2
841	258	5
650	290	2
889	3	4
102	684	2
482	313	5
892	159	4
843	196	2
937	303	4
655	279	3
934	630	4
846	82	2
542	249	4
102	1076	2
805	357	5
620	151	4
862	546	4
787	351	3
639	14	5
858	9	5
779	294	5
194	712	3
796	655	3
825	840	4
727	252	2
620	758	2
378	51	3
824	243	1
885	365	3
777	652	5
45	24	3
748	118	2
798	181	5
421	509	2
683	127	4
934	712	4
771	173	4
809	322	3
817	9	3
406	462	5
751	655	3
932	493	5
894	30	4
530	470	3
916	257	3
932	228	4
796	195	5
894	718	3
239	528	5
932	520	4
41	50	5
329	534	3
642	172	5
59	507	4
709	295	3
389	367	4
436	427	3
905	751	3
887	455	5
693	546	1
940	183	3
551	17	5
911	173	5
250	469	4
605	187	5
863	895	5
460	245	3
881	194	3
155	322	2
798	1446	4
690	69	5
650	520	4
938	259	2
724	323	2
608	42	5
894	270	3
514	199	3
648	742	5
545	50	5
905	1051	2
577	294	4
933	39	3
296	1251	5
617	17	1
294	21	3
653	1035	2
655	196	3
919	880	3
642	1032	4
22	731	3
180	235	4
864	393	3
934	449	4
784	302	5
782	752	4
757	118	3
870	427	4
429	528	4
897	25	2
533	627	2
151	664	5
846	463	5
910	597	3
833	819	1
378	956	3
435	585	3
468	55	5
930	14	4
492	474	5
90	516	5
286	1133	4
645	288	3
13	218	1
840	463	5
804	928	4
864	58	5
276	949	3
868	1240	5
429	71	3
806	70	2
109	50	5
932	212	4
805	549	3
734	705	4
838	487	4
268	840	2
846	97	4
619	293	3
502	307	4
898	328	2
543	144	4
814	447	3
805	82	3
807	1274	3
659	559	1
307	121	1
524	60	5
416	303	4
299	354	4
145	544	4
933	164	2
328	610	3
330	384	2
553	483	5
455	736	3
872	975	4
267	265	5
758	319	4
504	100	5
536	205	5
555	13	5
934	89	5
618	214	2
657	7	3
896	952	4
798	828	4
91	79	5
756	151	4
934	170	4
224	147	3
367	217	5
870	88	2
562	148	5
864	509	5
883	496	2
622	427	4
903	273	3
363	1013	3
645	135	5
479	205	3
722	117	4
774	518	1
650	145	3
918	381	5
896	129	4
862	979	5
837	277	2
144	212	5
537	19	4
393	769	4
329	423	4
578	300	4
405	550	2
894	124	5
883	237	3
325	172	4
179	347	3
655	559	2
896	164	4
478	433	3
897	125	4
916	367	3
222	597	1
271	735	4
552	111	3
577	216	4
398	237	3
880	151	4
929	28	4
26	1013	1
452	480	5
323	273	4
896	43	3
758	77	3
751	597	2
472	235	5
933	834	1
788	828	3
889	165	3
881	748	3
880	63	3
886	214	3
591	954	3
877	222	2
880	636	3
723	150	3
524	647	3
332	472	3
887	409	4
868	55	5
286	402	3
932	96	4
926	272	5
650	176	4
847	603	3
279	945	5
738	100	2
747	172	5
393	819	3
487	1220	4
795	583	4
817	288	4
943	204	3
655	1628	2
870	579	2
586	232	3
830	510	4
263	141	5
648	364	5
870	313	4
540	762	4
698	214	1
722	148	3
916	369	2
653	393	2
747	1246	1
774	211	3
774	62	2
537	792	3
804	167	3
805	338	1
883	265	3
801	358	4
645	194	4
773	324	3
472	95	3
603	474	4
808	264	5
922	834	1
871	1434	3
942	328	3
537	978	2
870	692	2
943	132	3
162	294	3
85	162	2
543	562	2
601	406	2
539	301	5
828	462	3
919	423	5
490	289	1
484	89	4
430	64	4
543	432	4
727	1615	1
577	941	4
582	988	1
846	737	4
307	708	4
918	82	3
618	186	4
919	287	4
943	56	5
705	423	2
407	152	4
886	64	5
838	121	2
919	527	4
405	174	5
279	242	3
932	510	4
784	268	3
918	630	3
617	164	1
532	143	4
916	462	4
807	318	5
935	546	4
870	268	3
629	881	3
715	50	5
234	1003	2
747	169	5
554	276	3
860	332	2
884	921	5
840	11	3
189	297	3
454	732	4
848	176	4
804	250	4
307	831	1
704	382	4
889	514	1
807	449	5
831	508	3
823	127	5
741	172	5
481	144	4
320	597	3
318	451	4
533	70	4
771	128	2
881	596	3
883	396	2
815	204	4
896	654	3
747	17	4
650	614	3
102	316	3
870	1221	3
592	789	4
850	318	5
848	647	5
582	117	3
883	530	3
880	1049	3
867	257	4
772	294	4
894	347	4
758	386	3
907	79	5
13	870	3
841	751	3
645	39	3
583	602	4
568	482	4
854	197	4
862	633	5
896	1028	2
293	432	5
505	755	3
617	441	3
704	494	5
883	989	5
936	717	2
807	95	4
303	116	5
910	210	4
642	794	4
764	939	4
846	48	5
449	86	4
758	196	4
194	654	2
890	176	4
707	654	4
776	7	4
806	690	2
931	845	3
673	340	5
851	349	3
938	258	5
834	13	2
880	1047	3
890	187	5
919	953	3
369	196	5
854	121	1
653	1087	2
534	276	5
463	985	1
659	482	4
936	358	4
399	1060	3
862	969	5
463	936	2
560	197	4
897	120	3
698	419	3
600	759	2
256	934	3
642	64	5
727	616	2
346	195	5
242	275	5
498	1404	3
577	121	5
156	100	4
907	475	3
862	132	5
495	135	3
479	62	3
479	250	4
416	544	2
705	230	4
894	591	4
763	79	5
874	20	3
661	31	3
881	712	3
693	402	3
842	874	5
891	595	3
733	1117	2
922	80	3
773	174	3
889	509	2
874	127	5
699	202	3
429	1112	3
660	87	2
867	300	2
877	14	5
933	435	4
497	1615	3
627	693	2
826	511	3
281	259	3
848	566	4
821	71	5
899	195	4
176	273	4
556	173	3
876	22	4
899	1	3
900	117	2
658	923	3
940	164	2
618	55	2
514	568	4
741	186	5
807	748	4
889	276	4
287	742	3
748	427	4
930	411	1
65	194	4
776	860	3
908	7	3
422	441	4
312	197	4
60	419	3
881	14	1
892	318	5
438	300	4
916	650	4
387	665	2
521	231	2
611	750	5
880	342	3
932	491	5
846	661	4
527	423	3
870	606	4
758	902	4
577	819	3
902	257	3
886	550	4
75	129	3
1	28	4
882	407	2
867	855	5
880	1012	4
827	312	2
934	965	4
164	248	4
847	928	3
900	205	4
632	22	4
916	92	5
927	25	3
891	405	3
721	682	3
700	651	4
194	575	1
880	226	4
942	1221	4
768	237	4
642	940	2
706	237	4
903	175	4
943	625	3
59	53	5
659	170	3
532	99	5
786	419	4
117	164	5
25	82	4
872	628	4
625	652	4
296	187	5
785	269	5
454	511	3
691	322	3
918	197	2
796	243	3
178	173	5
382	514	3
600	82	5
592	748	2
941	300	4
643	408	4
655	915	4
805	419	4
795	747	3
707	134	4
889	59	4
711	378	4
